pair_id,poem1,poem2,poem1_dataset,poem2_dataset,question1,question1_id,question2,question2_id,question3,question3_id,question4,question4_id
6a0ba069-81db-47f2-9802-7fd01056d68e,"she swaying a fly in victory ,<br>she , the woodland earth is blossoms<br>they passed will , then , were captive dusk ,<br>all the them in their beneath one blast to the water in his clear<br>that nobler thro : ‘ stir<br>thou earnest , mean","he did i answer “ under pray ,<br>the rocks , the frosty clouds we christian dwell beneath the watch ;<br>where they may sing their burden — dinner to-day —<br>but let us stand on its control",lstm,lstm,Which poem is more readable?,readable-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem is more grammatical?,grammatical-poem,Which poem is more coherent?,coherent-poem
185ff8f8-2c5d-4ee3-8a96-0b05100665f9,"but fancy , flitting through the gleams<br>of youth 's sunshiny atmosphere ,<br>has fallen in the past , and seems ,<br>like this poor leaflet nestled here ,—<br>a phantom guest of empty dreams .","youth and health will be but vain ,<br>beauty reckoned of no worth :<br>there a very little girth<br>can hold round what once the earth<br>seemed too narrow to contain .",gutenberg,gutenberg,Which poem is more coherent?,coherent-poem,Which poem is more readable?,readable-poem,Which poem has better rhyming?,rhyming-poem,,
afb5db6c-5fb1-4bb1-86b5-ebb6517abb6a,"“ then keep it up , jack , with rare lots of fun .<br>a short life , perhaps , but a merry one ;<br>your highway dodges may then live in fame ,<br>cheat miss-fortune , and be sure to die game . ”<br>foddy , loddy , high o .","who would but alfred call thee, now i live<br>i know not yet remains within thy heart<br>and pay thy effort the s consent to give<br>and tell the terms, but these to vulgar art",gutenberg,deepspeare,Which poem is more coherent?,coherent-poem,Which poem is more melodious?,melodious-poem,Which poem is more readable?,readable-poem,Which poem is more grammatical?,grammatical-poem
02a45d1c-f3e0-4d58-b03c-d116e1af83f8,"( pan wind no one of the love that bore it . the year to say the summer itself :<br>thou remember these things that are there —<br>and , anxious if it fruit with ray being they torn ,<br>i hope to rest my shade spring","it was a long day and a day , <br>a little while and here i gaze and listen , <br>and i will take the trembling fire <br>and the breath of the summer wind is shaken ,",lstm,ngram,Which poem is more readable?,readable-poem,Which poem looks more like a real poem?,real-poem,Which poem is more comprehensible?,comprehensible-poem,,
3382fa70-640a-46dc-9351-f6462c3a45c4,"but men who found him ,— thither led<br>by the wild fox ,— within that place<br>read in his stony eyes , ‘ tis said ,<br>the thing he saw there , face to face ,<br>the thing that left him staring dead .","forget it quickly, quickly, quickly now,<br>i am exhausted, weary. i have though,<br>achieved my object quickly. after thou,<br>my darling daughter, hast begun to learn,<br>i hurried here, to see her triumph; now,<br>however, i must hurry elsewhere turn.<br>before the evening sunshine, quickly thou,<br>my little daughter darling, quickly, turn.<br>remember me in future also learn.",gutenberg,true_poetry,Which poem is more intense?,intense-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem moves you emotionally more?,moved-poem,,
302566be-b86d-4bb7-9659-780bb91d507f,"we thank thee that our land is loved of thee<br>the blessed home of thrift and industry ,<br>with ever-open door<br>of welcome to the poor —<br>thy shielding hand o'er all abidingly .","yet whoso thinks he moves himself his best<br>is to her lord: she is a child of all<br>and all the life she run, and sinks to fall<br>at last, he left her with him for the rest",gutenberg,deepspeare,Which poem is more coherent?,coherent-poem,Which poem moves you emotionally more?,moved-poem,Which poem looks more like a real poem?,real-poem,,
21474080-aaaf-415b-9fc1-315f8f84a224,"before the third and final letter he,<br>without apology, delivered. to,<br>without apology delivered three.<br>before the final letter he, without,<br>without apologies, deliver. he,<br>deliver he delivered seven stout,<br>robust before the seventh letter. three.<br>before the second letter he. before.<br>without apologies. delivered more.","he has a squat body ,<br>glowering brows ,<br>and bulging eyes .<br>lustful contemplation of the meat pie<br>is written all over his sweating face .",true_poetry,gutenberg,Which poem is more coherent?,coherent-poem,Which poem moves you emotionally more?,moved-poem,Which poem do you like more?,liking-poem,,
05d0a82f-d738-4345-afba-2e5eeb9dcd99,"you on that one good tongue can say ,<br>and give a new , race , by given .<br>with had thy glory i can raise but war ,<br>give me here , when sons happiness be sever . ”<br>for the pleasure nought within a babe ,<br>gore in the boast","how strange the lustre of spring , <br>and in the west the world hath ceased to be , <br>and i shall not be dumb <br>in what i am , i say , have i found",lstm,ngram,Which poem is more comprehensible?,comprehensible-poem,Which poem is more coherent?,coherent-poem,Which poem is more grammatical?,grammatical-poem,,
a6d92e6b-c1b1-4d69-af71-b7d2a9054fa6,"even so my love may bring me joy or woe ,<br>both measureless , but either counted gain<br>since given by her . for pain and pleasure flow<br>like tides upon us of the self-same sea .<br>tears are the gems of joy and misery .","and therefore cannot be extended more,<br>and ever were extending downward) no,<br>but ever shall endure until the core,<br>which, therefore is eternal ( even so,<br>because the heaven was already there,<br>without regard to any motion no,<br>but measured unto motion, always where,<br>forever, always ever) even then,<br>because the heaven, even then was when.",gutenberg,true_poetry,Which poem moves you emotionally more?,moved-poem,Which poem is more grammatical?,grammatical-poem,Which poem has better rhyming?,rhyming-poem,Which poem is more readable?,readable-poem
b14a9568-aab4-42b5-a372-ab4774d7692b,"strove the cunning men and strong ,<br>but a little and they cry ,<br>“ lord , mayhap we are but clay ,<br>and we cannot know the why , ”<br>and the wise men doubt to-day .","to look a farther than a foemen be <br>she with me , and in countenance i fall <br>me for her , sin tis ever worse than all <br>but kind of life to grace and genius came",gutenberg,jhamtani,Which poem do you like more?,liking-poem,Which poem is more readable?,readable-poem,Which poem looks more like a real poem?,real-poem,Which poem moves you emotionally more?,moved-poem
9b6a26ca-487e-4b15-86d2-db230bbd4e04,"in sleep we are omnipotent as gods ,<br>beyond our furthest wish we can attain ,<br>unfettered by the chain of circumstance ;<br>sleep then ; or waking , turn and pray again<br>a little more to sleep and to forget .","do with the ease the summons of the scene <br>when in her age i hear , and on the shore <br>the soul shall welcome to her bonds to level <br>as thy high image that contains the spring",gutenberg,jhamtani,Which poem is more melodious?,melodious-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem moves you emotionally more?,moved-poem,Which poem has better rhyming?,rhyming-poem
e9a2b09d-a5e0-4880-b004-7f23b84e0caa,"mechanic talk is always, truth and power<br>grown very ends of lincoln with a flower<br>that we shall be a shadow on the way<br>to sit into the world of all to day","since all the little things , <br>and i am not afraid . <br>and there i heard a voice that sings <br>out from the distance , “ i will tell thee —",deepspeare,ngram,Which poem is more grammatical?,grammatical-poem,Which poem is more intense?,intense-poem,Which poem has better rhyming?,rhyming-poem,,
abf6eaf4-d284-46d7-9c9d-9a08334af446,"and mistily , as through a veil ,<br>i catch the glances of a sea<br>of sapphire , dimpled with a gale<br>toward colch 's blowing , where the sail<br>of jason 's argo beckons me .","there are three things — if you do<br>fearing to your side .<br>i have cast my wings , i am saints ,<br>of heaven 's span .... same distress —<br>this character boy said ,<br>in this grave way volunteers us be ,<br>she passed her",gutenberg,lstm,Which poem is more comprehensible?,comprehensible-poem,Which poem do you like more?,liking-poem,Which poem is more intense?,intense-poem,,
c00851ae-90b3-4ffb-9c25-a7bf50d70947,"ask'd at my word: for he n't can make us then<br>left me to halt: if, by a part of old<br>makes very light in all the day is seen<br>and feel the heat, and desert it not cold","knowing you were barely really seeing. <br>but yet a hundred thousand horrified, <br>are blessed with something very often seeking ! <br>they may remember when his mother cried. <br><br>and though he kept a little longer willing ! <br>but then another one disguised herself, <br>too young to know that love was only fearing ! <br>the way a father died upon himself.",deepspeare,hafez,Which poem looks more like a real poem?,real-poem,Which poem is more coherent?,coherent-poem,Which poem is more intense?,intense-poem,,
a8043776-7364-4414-ac75-8b24542a393e,"laboured sternly flame and wind ,<br>but a little , and they cry ,<br>“ lord , we doubt of this thy will ,<br>we are blind and murmur why , ”<br>and the winds are murmuring still .","this land of time, whatever is at end<br>to triumph with a comfort in her hand<br>yet with his thirst for plenty in his mind<br>the first, to show the joys which he may find",gutenberg,deepspeare,Which poem is more coherent?,coherent-poem,Which poem is more grammatical?,grammatical-poem,Which poem looks more like a real poem?,real-poem,,
93e595d9-c2a7-4318-b084-e4d169c3af23,"but who was only fixed when it fell<br>of all cold wrecks which wretched as they fall<br>falls coldly with the storm; and all, as on<br>the feet flung back, and cry is falling down","be careful what follies you toss in life 's sea .<br>on bright dancing billows they drift far away ,<br>but back on the nemesis tides they may be<br>thrown down at your threshold an unwelcome day<br>be careful what follies you toss in youth 's sea .",deepspeare,gutenberg,Which poem is more intense?,intense-poem,Which poem moves you emotionally more?,moved-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem is more coherent?,coherent-poem
afedeaf8-c9d2-44d1-bf33-12aeee240d5e,"o beauteous maid , my heart is thine ;<br>i lay its dearest offering at thy feet ;<br>i burn its sweetest incense on thy shrine ,<br>for thou , sweet maid , art all divine ,<br>for worship thou art meet .","because... i don; because you never had,<br>i never needed, i... because i knew,<br>i never needed; therefore never) ad,<br>amen, i, being always always; ad,<br>amen, you, always having; i am not,<br>because i am you always; i am glad,<br>i never wanted, i have always got;<br>because i never really wanted ( you,<br>you always having, ever wanting) to.",gutenberg,true_poetry,Which poem is more comprehensible?,comprehensible-poem,Which poem is more coherent?,coherent-poem,Which poem is more readable?,readable-poem,Which poem do you like more?,liking-poem
