pair_id,poem1,poem2,poem1_dataset,poem2_dataset,question1,question1_id,question2,question2_id,question3,question3_id,question4,question4_id,question5,question5_id
3aaef0ce-83ee-4c55-8e23-de5fe0ac3493,"we thank thee that our land is loved of thee<br>the blessed home of thrift and industry ,<br>with ever-open door<br>of welcome to the poor —<br>thy shielding hand o'er all abidingly .","oh , sorrowing , wan and sunk ,<br>thy great feet in darkness you snow ,<br>more heed to the granted of love ,<br>and learning the clothe up to be fragrance like as you .<br>all is blest , i 'm new love that is high<br>let waiting in her sight to sail",gutenberg,lstm,Which poem is more readable?,readable-poem,Which poem is more grammatical?,grammatical-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem looks more like a real poem?,real-poem,Which poem do you like more?,liking-poem
96984cdd-d122-4702-bac4-db52005c7fb5,"the moon is a child , and i <br>shall see the world above . <br>the mist of the rain , the snow , <br>the wind is out of the west ,","with lions and of fold, which she has told<br>for nothing there can find a land of gold<br>shall he behold it on the world to say<br>and he was such a thing to pass his way",ngram,deepspeare,Which poem is more melodious?,melodious-poem,Which poem is more coherent?,coherent-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem looks more like a real poem?,real-poem,Which poem is more intense?,intense-poem
73d2d48a-9ec6-49c1-a00c-145144c4e266,"the castle of our desire vultures we must be seen <br>the open ray and the worm within the cave <br>the church might be one satisfy worn with our lore <br>the castle still is dismal, an as word <br>in the end, the children are to be seen","the world was in its day of peril dark and bright <br>wont to believe the dot of fond love, with sapphire <br>from whence the woman's shafts for joy or thee <br>thou wast in love with her locks of doom <br>o! if the grim world were w",gpt2,gpt2,Which poem looks more like a real poem?,real-poem,Which poem is more melodious?,melodious-poem,Which poem is more intense?,intense-poem,Which poem do you like more?,liking-poem,Which poem moves you emotionally more?,moved-poem
1b0e87dc-6d0d-4c46-bb35-bd475557b584,"my father , if i might be a king , <br>if aught of that loved and fame , <br>i might have been but the deed of life to come ; <br>and the strength of the banner in","the castle of our desire vultures we must be seen <br>the castle with a watery lustre you might obtain <br>and the wanderer to the castle of the mind <br>cloven of our souls, and set my foot on ground <br>with what delight the meanest wanderer could understand",ngram,gpt2,Which poem looks more like a real poem?,real-poem,Which poem is more melodious?,melodious-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem has better rhyming?,rhyming-poem,Which poem do you like more?,liking-poem
a209708e-a09e-43cc-bcea-151190fd91b3,"we shall laugh once more as we used to do , and dance in the old-time way ,<br>for this is the pledge they have made to us who serve in the war to-day ;<br>and the joys of home that we treasure so are the joys that their lives<br>defend ,<br>and they shall give us our christmas time as soon as the war shall end .","wherein is beneath thy peace ,<br>he rise on earth the poor mount<br>or give a to his former ! ” the hat ,<br>so long should sleep away ;<br>here are against her hosts ,<br>and you saw onward the fault of men",gutenberg,lstm,Which poem is more readable?,readable-poem,Which poem do you like more?,liking-poem,Which poem is more grammatical?,grammatical-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem is more melodious?,melodious-poem
fd92e6c3-b694-4989-9fbc-ac41d467929b,"great feelings hath she of her own ,<br>which lesser souls may never know ;<br>god giveth them to her alone ,<br>and sweet they are as any tone<br>wherewith the wind may choose to blow .","the day of the world shall come , and the world is free ! <br>i am not longer , my love , <br>and the simple power of all the rest . ” <br>the spirit of the silver",gutenberg,ngram,Which poem looks more like a real poem?,real-poem,Which poem is more intense?,intense-poem,Which poem is more grammatical?,grammatical-poem,Which poem is more melodious?,melodious-poem,Which poem do you like more?,liking-poem
42204468-872b-4dae-bc9e-285bbdffb91d,"and teach in watching how it is <br>i deem of men ’ words , i praised her crest <br>lend presence of all race , and rest <br>eagerness mine to my creed and tyranny","there were three friends that spoke of the dead ,—<br>the strong man fights , but the sick man dies .—<br>“ and would he were with us now , ” they said ,<br>“ the sun in our face and the wind in our eyes . ”<br>— ballad .",jhamtani,gutenberg,Which poem is more coherent?,coherent-poem,Which poem is more readable?,readable-poem,Which poem has better rhyming?,rhyming-poem,Which poem looks more like a real poem?,real-poem,Which poem do you like more?,liking-poem
c76170a7-4764-4cf4-85f1-7a65e0a4b8ca,"“ at ‘ among the fairest only i think my room for the i 'd rather<br>fought like a humble immortal stood ?<br>are such joys<br>of fading shut in my soul 's<br>between .<br>though calm they are happy as well ,","and i loved , that i might ever in my bosom bear a treasure<br>strong to ransom life from sorrow , strong to furnish it with joy ;<br>so i sought with keenest insight — neither small nor scant the<br>measure<br>to content my requisition — purest gold without alloy .",lstm,gutenberg,Which poem looks more like a real poem?,real-poem,Which poem is more readable?,readable-poem,Which poem is more coherent?,coherent-poem,Which poem do you like more?,liking-poem,Which poem has better rhyming?,rhyming-poem
b997055b-beaa-4c4e-88f9-be231b03ed3d,"standing scenes ( some in rather waste spell<br>‘ o only , thus , my soul ’ born<br>the love of earth !","the castle of our desire vultures we should not thought <br>we saw the anted quarry and lone pen <br>a stranger from the castle of its shade <br>who in a lone gull ; and would a swooner cry <br>quirinus was muthed, and what it did contain",lstm,gpt2,Which poem is more melodious?,melodious-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem is more intense?,intense-poem,Which poem is more grammatical?,grammatical-poem,Which poem has better rhyming?,rhyming-poem
6a6d1896-9734-4878-aca8-16944dc08a0c,"yet in the past she fights his joys in vain<br>and do the very loyal to her pain<br>so she as not for any man to miss<br>her lord, and likes it on him, as it is","no ache foe , but for strain i must wear have endure<br>my wo . ; they have i bear<br>have you still , calls i think i am coming .<br>but mournful smile at my vision :<br>i 'll better thee in the writ when a mary ,",deepspeare,lstm,Which poem is more coherent?,coherent-poem,Which poem looks more like a real poem?,real-poem,Which poem is more melodious?,melodious-poem,Which poem is more intense?,intense-poem,Which poem moves you emotionally more?,moved-poem
38ed7f32-16b1-403e-ad90-c43ab0cc55a7,scotland our mither — we 've bairns you 've never seen —<br>wee things that turn them northward when they kneel down at<br>e'en ;<br>they plead in childish whispers the lord on high will be<br>a comfort to the auld wife — their granny o'er the sea .,the sun shall shine the sky — <br>the sun is new ! <br>the world is far too wide to understand <br>the very day that i had loved so long,gutenberg,ngram,Which poem moves you emotionally more?,moved-poem,Which poem looks more like a real poem?,real-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem do you like more?,liking-poem,Which poem is more coherent?,coherent-poem
3ff61388-e5b7-4fca-a08b-bfee1abe5713,"the castle of our desire vultures we must be seen <br>the castle with its dark and silent thought <br>we should be weak and lone, and we should find <br>the want of strength, the want of power, and might <br>we wander free from care and woe, as free","oh , that languishing yawn !<br>oh , those eloquent eyes !<br>i was drunk with the dawn<br>of a splendid surmise surmise —<br>i was stung by a look , i was slain by a tear , by a tempest of sighs .",gpt2,gutenberg,Which poem is more coherent?,coherent-poem,Which poem do you like more?,liking-poem,Which poem is more intense?,intense-poem,Which poem moves you emotionally more?,moved-poem,Which poem is more grammatical?,grammatical-poem
b7bcb6cb-dc7d-42a0-993a-5d4dbd9130ad,"because it happened only rarely: one,<br>sometimes, among the many others) so,<br>between her husband, brother ( also none,<br>because they were in europe, also, too,<br>because the brothers were important men,<br>because the husband was himself an- drew,<br>and also also, also other when,<br>among her sisters, also married, she,<br>between herself, herself, another. three.","then saw he left him and from brighter day<br>he now was such so white as from the snow<br>of the past, shall set it on his brow<br>and withered, as it hath to pass away",true_poetry,deepspeare,Which poem do you like more?,liking-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem is more melodious?,melodious-poem,Which poem moves you emotionally more?,moved-poem,Which poem has better rhyming?,rhyming-poem
90036876-ce36-4004-ad62-5610a34f7ad8,"but who has left me, wander far away<br>and in such wings of little birds unfold<br>in the hot moments of the changing day<br>silent and still, shall tell it to be cold","that he must hold him: he is not so free<br>and who shall clasp us then, as none shall be<br>to know this lesson never is to find<br>and all the man was always on the mind",deepspeare,deepspeare,Which poem has better rhyming?,rhyming-poem,Which poem is more grammatical?,grammatical-poem,Which poem is more intense?,intense-poem,Which poem looks more like a real poem?,real-poem,Which poem is more melodious?,melodious-poem
e59fcdd8-460e-41ed-90fb-737663d44ee8,"but , drop a moment over him alone <br>that could not yet a friendly circumstance be <br>and brightness that his rage withstood <br>and while they breathe his forces , such did song","the bright side ! the bright side !<br>though disappointments throng ,<br>sweet labor lifts the burden and satisfies with song ,<br>and after all the sadness that shades the rugged life ,<br>there 's glory for the struggle and slumber for the strife .",jhamtani,gutenberg,Which poem is more coherent?,coherent-poem,Which poem is more melodious?,melodious-poem,Which poem looks more like a real poem?,real-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem is more intense?,intense-poem
fab8571b-1a68-41e1-bcd0-07efa91516de,"it is not ever and for man's own heart<br>he falls in us upon her, what to see<br>he knows in all that honor which may be<br>and this, the type of all the fair of art","strove the cunning men and strong ,<br>but a little and they cry ,<br>“ lord , mayhap we are but clay ,<br>and we cannot know the why , ”<br>and the wise men doubt to-day .",deepspeare,gutenberg,Which poem looks more like a real poem?,real-poem,Which poem moves you emotionally more?,moved-poem,Which poem is more intense?,intense-poem,Which poem is more readable?,readable-poem,Which poem do you like more?,liking-poem
dc533088-c516-4356-8d75-d2e40a23b436,"deep down , concealed within my soul ,<br>that light lies hid from men ;<br>yet glows unquenched — though shadows roll ,<br>its gentle ray cannot control —<br>about the sullen den .","he bore her bed , and separate him with listening <br>success to me . but i , now engage <br>in duty in your shrine , and gives your eies <br>only he was like such a lark",gutenberg,jhamtani,Which poem has better rhyming?,rhyming-poem,Which poem do you like more?,liking-poem,Which poem looks more like a real poem?,real-poem,Which poem moves you emotionally more?,moved-poem,Which poem is more coherent?,coherent-poem
